location.name,treatment.name,treatment,block,event.type,sample.id,lab.id.x,method,cas.number,analyte,analyte_abbr,result,units,dilution,result.reported.to,mdl,rl,flag,non.detect,duplicate,method.name,event.count,flow.vol.liter,long,lat,collected,received
Kerbel,ST1,ST,1,Outflow,K-ST1-02-LC,HS23081041-17,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.299,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GB,HS23081041-19,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.401,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-ISC,HS23081041-18,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.424,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GBH,HS23081041-20,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.331,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-LC,HS23081597-17,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.136,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GB,HS23081597-19,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.264,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-ISC,HS23081597-18,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.106,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GBH,HS23081597-20,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.127,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC,HS23091357-17,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.603,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB,HS23091357-19,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.21,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC,HS23091357-18,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.26,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.22,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-05-LC,HS23091835-17,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.944,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GBH,HS23091835-20,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.724,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-ISC,HS23091835-18,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.29,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GB,HS23091835-19,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.2,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-01-LC,HS23071021-14,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GB,HS23071021-16,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-ISC,HS23071021-15,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.675,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GBH,HS23071021-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-S1-LC,HS23080218-04,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.074,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,-104.99764,40.67641,8/2/2023 2:00,8/3/2023 8:00
Kerbel,ST1,ST,1,Outflow,K-ST1-02-LC,HS23081041-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GB,HS23081041-19,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GBH,HS23081041-20,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-ISC,HS23081041-18,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-LC,HS23081597-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GB,HS23081597-19,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-ISC,HS23081597-18,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GBH,HS23081597-20,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,-104.99764,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC,HS23091357-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.231,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB,HS23091357-19,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.204,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC,HS23091357-18,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.233,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.172,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,ST1,ST,1,Outflow,K-ST1-05-LC,HS23091835-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.209,mg/L,1,RL,0.01,0.05,H,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GBH,HS23091835-20,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.153,mg/L,1,RL,0.01,0.05,H,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GB,HS23091835-19,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.167,mg/L,1,RL,0.01,0.05,H,FALSE,FALSE,Grab Sample,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-05-ISC,HS23091835-18,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.142,mg/L,1,RL,0.01,0.05,H,FALSE,FALSE,ISCO,Irrigation 5,NA,-104.99764,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1611,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1604,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1613,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1612,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-S1-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.393,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,NA,NA,8/1/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1316,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1305,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.773,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.118,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1623,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1631,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1619,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1619,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1623,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1615,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1614,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1654,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1753,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1623,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.162,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1645,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,440,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,510,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,546.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1886.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-S1-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1883.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,NA,NA,8/1/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,260,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,243.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,336.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-02-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,426.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,143.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,233.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,133.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-03-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,116.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2230,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,3563.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,4500,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2113.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1403.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1130,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1633.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-05-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,3476.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,ST1,ST,1,Outflow,K-ST1-01-LC,HS23071021-14,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1240,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-ISC,HS23071021-15,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,148,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GB,HS23071021-16,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1280,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-01-GBH,HS23071021-17,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1200,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,-104.99764,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,ST1,ST,1,Outflow,K-ST1-S1-LC,HS23080218-04,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,180,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,-104.99764,40.67641,8/2/2023 2:00,8/3/2023 8:00
Kerbel,ST1,ST,1,Outflow,K-ST1-02-LC,HS23081041-17,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1000,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-ISC,HS23081041-18,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,788,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,ST1,ST,1,Outflow,K-ST1-02-GB,HS23081041-19,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1030,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,-104.99764,40.67641,8/16/2023 16:00,8/18/2023 9:50
