location.name,treatment.name,treatment,block,event.type,sample.id,lab.id.x,method,cas.number,analyte,analyte_abbr,result,units,dilution,result.reported.to,mdl,rl,flag,non.detect,duplicate,method.name,event.count,flow.vol.liter,long,lat,collected,received,notes
Kerbel,ST,ST,2,Outflow,K-ST2-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,3783.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,2,Outflow,K-ST2-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.74,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,2,Outflow,K-ST2-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.23,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,2,Outflow,K-ST2-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2413.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,2,Outflow,K-ST2-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.72,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4-D,NA,EPA150.1,NA,pH,pH,6.71,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,356.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.755,dS/cm,1,RL,5,5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4,NA,EPA150.1,NA,pH,pH,8.01,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2266.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.727,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4,NA,EPA150.1,NA,pH,pH,8.33,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,563.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.706,dS/cm,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4-D,NA,EPA150.1,NA,pH,pH,8.32,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,496.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-LC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.685,dS/cm,1,RL,5,5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4,NA,EPA150.1,NA,pH,pH,8.26,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1690,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.701,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.34,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,646.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,1,Outflow,K-MT1-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.676,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4,NA,EPA150.1,NA,pH,pH,8.13,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,23.33333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.649,dS/cm,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4-D,NA,EPA150.1,NA,pH,pH,8.1,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,26.66666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,Inflow,IN,NA,Inflow,K-03-IN-GB-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.66,dS/cm,1,RL,5,5,NA,FALSE,TRUE,Grab Sample,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4,NA,EPA150.1,NA,pH,pH,8.25,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2573.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.696,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.37,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1363.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.706,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4,NA,EPA150.1,NA,pH,pH,8.43,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,403.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.707,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.36,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,326.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.679,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4,NA,EPA150.1,NA,pH,pH,8.25,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,240,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.547,dS/cm,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4-D,NA,EPA150.1,NA,pH,pH,8.29,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,230,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.525,dS/cm,1,RL,5,5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4,NA,EPA150.1,NA,pH,pH,8.24,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1056.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.551,dS/cm,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.18,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,420,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,MT,MT,2,Outflow,K-MT2-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.535,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4,NA,EPA150.1,NA,pH,pH,8.45,pH,1,RL,0.1,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,316.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.542,dS/cm,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.35,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,736.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,ST,ST,1,Outflow,K-ST1-03-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.53,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-02-OT-ISC-4-D,NA,EPA150.1,NA,pH,pH,8.28,pH,1,RL,0.1,0.1,NA,FALSE,TRUE,ISCO,Irrigation 2,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-02-OT-ISC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,573.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,ISCO,Irrigation 2,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-02-OT-ISC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,1.708,dS/cm,1,RL,5,5,NA,FALSE,TRUE,ISCO,Irrigation 2,NA,NA,NA,6/12/2024 0:00,NA,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,3.3,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.88,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.34,mg/L,5,RL,0.05,0.25,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.228,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC,HS24060874-01,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1340,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,3,mg/L,1,RL,0.1,0.5,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.9,mg/L,1,RL,0.03,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,1,RL,0.03,0.1,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.103,mg/L,1,RL,0.01,0.05,H,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.287,mg/L,1,RL,0.02,0.05,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-ISC-D,HS24060874-02,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1280,mg/L,1,RL,5,10,NA,FALSE,TRUE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,2.1,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.88,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.14,mg/L,1,RL,0.01,0.05,H,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.136,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC,HS24060874-03,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1370,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,2.6,mg/L,1,RL,0.1,0.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.87,mg/L,1,RL,0.03,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,1,RL,0.03,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.096,mg/L,1,RL,0.01,0.05,H,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.195,mg/L,1,RL,0.02,0.05,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,1,Outflow,K-CT1-03-OT-LC-D,HS24060874-04,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1310,mg/L,1,RL,5,10,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,3.6,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.86,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.285,mg/L,5,RL,0.05,0.25,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.66,mg/L,1,RL,0.1,0.25,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
Kerbel,CT,CT,2,Outflow,K-CT2-03-OT-ISC,HS24060874-05,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1280,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,6/12/2024 23:00,6/14/2024 9:20,
