"","analyte_abbr","analyte_name","S","block","treatment","C_obs","C_obs_standardized"
"9514",1,"NO3","ISCO","Block1","CT",5.13715403416212,-0.150955813481705
"9515",2,"NO2","ISCO","Block1","CT",0.0455096123898353,-0.599551477078621
"9516",3,"TKN","ISCO","Block1","CT",2.15222105197548,-0.597692464827045
"9517",4,"pH","ISCO","Block1","CT",3.51629794204271,-0.506944513930007
"9518",5,"TP","ISCO","Block1","CT",0.348553734234765,-0.6463305796466
"9519",6,"OP","ISCO","Block1","CT",0.0921297485203536,-0.917753052791779
"9520",7,"EC","ISCO","Block1","CT",0.0730817651439797,-0.539033056543135
"9521",8,"TSS","ISCO","Block1","CT",286.638346318466,-0.930169072627582
"9522",9,"TDS","ISCO","Block1","CT",266.402993632068,-0.417450014947973
"9523",1,"NO3","GB","Block1","CT",10.7364251722429,1.57374681672605
"9524",2,"NO2","GB","Block1","CT",0.136766343452058,1.66124105774057
"9525",3,"TKN","GB","Block1","CT",5.3356576124571,0.835925082230454
"9526",4,"pH","GB","Block1","CT",9.97079485204201,1.85760062278819
"9527",5,"TP","GB","Block1","CT",1.10714018398944,1.67180680305465
"9528",6,"OP","GB","Block1","CT",0.405992235173459,1.5692051215569
"9529",7,"EC","GB","Block1","CT",0.221747310830328,1.97854218568389
"9530",8,"TSS","GB","Block1","CT",1198.86353230649,1.14746877732979
"9531",9,"TDS","GB","Block1","CT",663.647970638536,1.58078078591215
"9532",1,"NO3","GBH","Block1","CT",10.3194692842083,1.44531493710458
"9533",2,"NO2","GBH","Block1","CT",0.128213329106424,1.4493488415968
"9534",3,"TKN","GBH","Block1","CT",4.28632644929041,0.363373002234727
"9535",4,"pH","GBH","Block1","CT",8.4109575084814,1.28616866515974
"9536",5,"TP","GBH","Block1","CT",0.977715746091164,1.27630326113913
"9537",6,"OP","GBH","Block1","CT",0.368681223660487,1.27356314769476
"9538",7,"EC","GBH","Block1","CT",0.190663960131229,1.45216148459925
"9539",8,"TSS","GBH","Block1","CT",920.270942942934,0.512960415501963
"9540",9,"TDS","GBH","Block1","CT",580.198184278224,1.16100975523237
"9541",1,"NO3","LCS","Block2","CT",4.20803678818615,-0.437145018895925
"9542",2,"NO2","LCS","Block2","CT",0.0679487578878233,-0.0436445095697515
"9543",3,"TKN","LCS","Block2","CT",2.32636386763507,-0.519269605919557
"9544",4,"pH","LCS","Block2","CT",4.87540236084821,-0.00904920332878087
"9545",5,"TP","LCS","Block2","CT",0.587791185390836,0.0847466483297302
"9546",6,"OP","LCS","Block2","CT",0.241159379770986,0.263115880004789
"9547",7,"EC","LCS","Block2","CT",0.103241239640379,-0.0282977280568268
"9548",8,"TSS","LCS","Block2","CT",703.259270469574,0.018705628922185
"9549",9,"TDS","LCS","Block2","CT",347.358789763479,-0.0102243111593875
"9550",1,"NO3","ISCO","Block2","CT",1.99669608090611,-1.11828816057965
"9551",2,"NO2","ISCO","Block2","CT",0.0301104028029117,-0.981051205054794
"9552",3,"TKN","ISCO","Block2","CT",-0.0496433536638261,-1.58927228374081
"9553",4,"pH","ISCO","Block2","CT",1.96017825583656,-1.07701454223382
"9554",5,"TP","ISCO","Block2","CT",0.208715845634638,-1.07365621561967
"9555",6,"OP","ISCO","Block2","CT",0.00249312033694848,-1.62800851389808
"9556",7,"EC","ISCO","Block2","CT",0.0507603223747767,-0.917035312728936
"9557",8,"TSS","ISCO","Block2","CT",23.9697076336138,-1.52840985145167
"9558",9,"TDS","ISCO","Block2","CT",144.889572481183,-1.02868961498358
"9559",1,"NO3","GB","Block2","CT",9.49531562061528,1.19145689804176
"9560",2,"NO2","GB","Block2","CT",0.138312976962409,1.6995573271664
"9561",3,"TKN","GB","Block2","CT",5.03181761671274,0.699094854543715
"9562",4,"pH","GB","Block2","CT",8.27343325137958,1.23578792784664
"9563",5,"TP","GB","Block2","CT",1.12263760750464,1.71916482902223
"9564",6,"OP","GB","Block2","CT",0.270584151493079,0.496269505157458
"9565",7,"EC","GB","Block2","CT",0.175762823107866,1.1998183241322
"9566",8,"TSS","GB","Block2","CT",1403.40787882836,1.61332861419493
"9567",9,"TDS","GB","Block2","CT",599.714958622038,1.25918348148344
"9568",1,"NO3","GBH","Block2","CT",8.1386886676973,0.773584997180331
"9569",2,"NO2","GBH","Block2","CT",0.112733261381294,1.06584593562916
"9570",3,"TKN","GBH","Block2","CT",5.55219451541949,0.933439544282557
"9571",4,"pH","GBH","Block2","CT",6.86970716060589,0.72154588117662
"9572",5,"TP","GBH","Block2","CT",0.817528443320063,0.786792573322523
"9573",6,"OP","GBH","Block2","CT",0.260050890345434,0.41280690281519
"9574",7,"EC","GBH","Block2","CT",0.156935563216031,0.880988274009772
"9575",8,"TSS","GBH","Block2","CT",1027.20872070556,0.756516478284128
"9576",9,"TDS","GBH","Block2","CT",500.090040665305,0.758047932597526
"9577",1,"NO3","LCS","Block1","MT",3.70128471209861,-0.593236163071343
"9578",2,"NO2","LCS","Block1","MT",0.0755543978385057,0.144777471174894
"9579",3,"TKN","LCS","Block1","MT",3.80918136738066,0.148497175774246
"9580",4,"pH","LCS","Block1","MT",4.74651361226663,-0.0562664021106304
"9581",5,"TP","LCS","Block1","MT",0.486256578350862,-0.225529350263925
"9582",6,"OP","LCS","Block1","MT",0.18207899329634,-0.205020505625755
"9583",7,"EC","LCS","Block1","MT",0.111114453186929,0.105031130422451
"9584",8,"TSS","LCS","Block1","MT",386.291928643366,-0.703203124194783
"9585",9,"TDS","LCS","Block1","MT",286.107804129232,-0.318330424922535
"9586",1,"NO3","ISCO","Block1","MT",2.82038030736253,-0.864574718812484
"9587",2,"NO2","ISCO","Block1","MT",0.0302450418047128,-0.977715660962601
"9588",3,"TKN","ISCO","Block1","MT",1.15684581930687,-1.04594622215785
"9589",4,"pH","ISCO","Block1","MT",2.12706956533098,-1.01587545738676
"9590",5,"TP","ISCO","Block1","MT",0.214832579196913,-1.05496430682625
"9591",6,"OP","ISCO","Block1","MT",-0.000868545404008575,-1.65464540887413
"9592",7,"EC","ISCO","Block1","MT",0.033028861798881,-1.21730855995853
"9593",8,"TSS","ISCO","Block1","MT",397.240018009605,-0.678268310728329
"9594",9,"TDS","ISCO","Block1","MT",91.9384357667246,-1.2950456382132
"9595",1,"NO3","GB","Block1","MT",11.0463681277092,1.66921628361282
"9596",2,"NO2","GB","Block1","MT",0.134827605391791,1.61321079758766
"9597",3,"TKN","GB","Block1","MT",4.52910967215208,0.472707139043473
"9598",4,"pH","GB","Block1","MT",8.50499405244276,1.32061808171351
"9599",5,"TP","GB","Block1","MT",0.973445192168107,1.2632530271189
"9600",6,"OP","GB","Block1","MT",0.372661973607949,1.30510549201073
"9601",7,"EC","GB","Block1","MT",0.180802711764118,1.28516626972365
"9602",8,"TSS","GB","Block1","MT",1272.01820570491,1.31408215381668
"9603",9,"TDS","GB","Block1","MT",580.041111517325,1.16021964422537
"9604",1,"NO3","GBH","Block1","MT",7.43087819085561,0.555563300964368
"9605",2,"NO2","GBH","Block1","MT",0.117453408915055,1.18278278163885
"9606",3,"TKN","GBH","Block1","MT",4.12620357206941,0.291263832754491
"9607",4,"pH","GBH","Block1","MT",6.9298764836623,0.743588355159719
"9608",5,"TP","GBH","Block1","MT",0.68828211823033,0.391833320011101
"9609",6,"OP","GBH","Block1","MT",0.314022662140099,0.840464060827748
"9610",7,"EC","GBH","Block1","MT",0.143718891292945,0.657170671453771
"9611",8,"TSS","GBH","Block1","MT",1018.35680496573,0.73635580363031
"9612",9,"TDS","GBH","Block1","MT",515.557123247384,0.835850806400645
"9613",1,"NO3","LCS","Block2","MT",6.46961800460517,0.259473340207732
"9614",2,"NO2","LCS","Block2","MT",0.0371175827714552,-0.807455460624545
"9615",3,"TKN","LCS","Block2","MT",3.70948840552814,0.103601800378957
"9616",4,"pH","LCS","Block2","MT",3.51271826617611,-0.508255895015071
"9617",5,"TP","LCS","Block2","MT",0.278091167794953,-0.861654633217585
"9618",6,"OP","LCS","Block2","MT",0.24737077858988,0.312333259346658
"9619",7,"EC","LCS","Block2","MT",0.088878495842573,-0.271523473664993
"9620",8,"TSS","LCS","Block2","MT",600.46123742478,-0.215421961102321
"9621",9,"TDS","LCS","Block2","MT",342.66907368698,-0.033814628605233
"9622",1,"NO3","ISCO","Block2","MT",1.13906032317289,-1.3824594447782
"9623",2,"NO2","ISCO","Block2","MT",0.00708918184811639,-1.5513784989564
"9624",3,"TKN","ISCO","Block2","MT",1.47844945116575,-0.901116381490149
"9625",4,"pH","ISCO","Block2","MT",0.827088108941348,-1.49211161853015
"9626",5,"TP","ISCO","Block2","MT",-0.102826411761928,-2.02568713232754
"9627",6,"OP","ISCO","Block2","MT",0.0492436784902677,-1.25757022420447
"9628",7,"EC","ISCO","Block2","MT",0.0257217521612871,-1.34105073727954
"9629",8,"TSS","ISCO","Block2","MT",208.548757246729,-1.10802196293924
"9630",9,"TDS","ISCO","Block2","MT",35.2652239733181,-1.5801245289336
"9631",1,"NO3","GB","Block2","MT",7.44585635534599,0.560176915675141
"9632",2,"NO2","GB","Block2","MT",0.0966177278030911,0.666600010598299
"9633",3,"TKN","GB","Block2","MT",5.18466491804823,0.767927566944866
"9634",4,"pH","GB","Block2","MT",6.96816865621476,0.757616337765616
"9635",5,"TP","GB","Block2","MT",0.810014191747923,0.763830038890182
"9636",6,"OP","GB","Block2","MT",0.329739816473322,0.965002376519206
"9637",7,"EC","GB","Block2","MT",0.157465538045408,0.889963127620154
"9638",8,"TSS","GB","Block2","MT",970.074919473714,0.626391428269567
"9639",9,"TDS","GB","Block2","MT",452.604418313743,0.519184665160016
"9640",1,"NO3","GBH","Block2","MT",6.31661822302524,0.21234593394275
"9641",2,"NO2","GBH","Block2","MT",0.080963961694384,0.278793904150763
"9642",3,"TKN","GBH","Block2","MT",1.92487165121962,-0.70007618884487
"9643",4,"pH","GBH","Block2","MT",5.40987560353959,0.186750116793918
"9644",5,"TP","GBH","Block2","MT",0.61119276680761,0.156258709630184
"9645",6,"OP","GBH","Block2","MT",0.200499708625263,-0.0590599320856368
"9646",7,"EC","GBH","Block2","MT",0.115269328835313,0.175391831811671
"9647",8,"TSS","GBH","Block2","MT",664.271243336599,-0.070091525673913
"9648",9,"TDS","GBH","Block2","MT",292.410433768062,-0.286626792656042
"9649",1,"NO3","LCS","Block1","ST",3.72298818439523,-0.586551000872276
"9650",2,"NO2","LCS","Block1","ST",0.0457071790308327,-0.59465696483939
"9651",3,"TKN","LCS","Block1","ST",2.16427019746757,-0.592266295316103
"9652",4,"pH","LCS","Block1","ST",3.42423875427468,-0.540669544364198
"9653",5,"TP","LCS","Block1","ST",0.539355553591775,-0.0632660781887416
"9654",6,"OP","LCS","Block1","ST",0.12934248751221,-0.622889762780357
"9655",7,"EC","LCS","Block1","ST",0.0680382153374732,-0.624443001848073
"9656",8,"TSS","LCS","Block1","ST",520.094483522394,-0.398461206620369
"9657",9,"TDS","LCS","Block1","ST",257.739515808455,-0.461029239939482
"9658",1,"NO3","ISCO","Block1","ST",1.20885722895151,-1.36096041320639
"9659",2,"NO2","ISCO","Block1","ST",-0.0071932320367149,-1.90521075126454
"9660",3,"TKN","ISCO","Block1","ST",1.3890829286632,-0.941361384757868
"9661",4,"pH","ISCO","Block1","ST",0.685861474238502,-1.54384868757179
"9662",5,"TP","ISCO","Block1","ST",0.0987739855601329,-1.40962364009033
"9663",6,"OP","ISCO","Block1","ST",0.0110176115459093,-1.56046284024859
"9664",7,"EC","ISCO","Block1","ST",0.0104596583817368,-1.59950651643505
"9665",8,"TSS","ISCO","Block1","ST",174.150610902888,-1.18636543767561
"9666",9,"TDS","ISCO","Block1","ST",64.2609859080099,-1.43426938174223
"9667",1,"NO3","GB","Block1","ST",7.89492775714947,0.698501102652627
"9668",2,"NO2","GB","Block1","ST",0.105805386885906,0.894214903495661
"9669",3,"TKN","GB","Block1","ST",6.16310200452063,1.20855345950119
"9670",4,"pH","GB","Block1","ST",6.90783959157447,0.735515343933398
"9671",5,"TP","GB","Block1","ST",0.755565017426191,0.597440741410318
"9672",6,"OP","GB","Block1","ST",0.292012994597334,0.666065638149493
"9673",7,"EC","GB","Block1","ST",0.13730328279839,0.548525611597119
"9674",8,"TSS","GB","Block1","ST",1181.2093476107,1.10726050102094
"9675",9,"TDS","GB","Block1","ST",497.226851499334,0.743645452739263
"9676",1,"NO3","GBH","Block1","ST",5.20772544265097,-0.129218217491685
"9677",2,"NO2","GBH","Block1","ST",0.0820600401480149,0.305948131096009
"9678",3,"TKN","GBH","Block1","ST",3.7737106271901,0.13252340825032
"9679",4,"pH","GBH","Block1","ST",5.54899597912291,0.237715577323354
"9680",5,"TP","GBH","Block1","ST",0.56574821561971,0.0173863200919583
"9681",6,"OP","GBH","Block1","ST",0.334450307251389,1.00232698217893
"9682",7,"EC","GBH","Block1","ST",0.132336535495163,0.464416277539435
"9683",8,"TSS","GBH","Block1","ST",686.569634181717,-0.0193058408182803
"9684",9,"TDS","GBH","Block1","ST",412.663374731732,0.318272311011433
"9685",1,"NO3","LCS","Block2","ST",2.58073089733388,-0.938392177837305
"9686",2,"NO2","LCS","Block2","ST",0.0374375120884919,-0.79952953775609
"9687",3,"TKN","LCS","Block2","ST",1.01768711329061,-1.10861446101874
"9688",4,"pH","LCS","Block2","ST",2.26871231233478,-0.963985949459286
"9689",5,"TP","LCS","Block2","ST",0.310704319937449,-0.761993260181336
"9690",6,"OP","LCS","Block2","ST",0.121342156550865,-0.686282137874238
"9691",7,"EC","LCS","Block2","ST",0.0407229706641939,-1.08701274796737
"9692",8,"TSS","LCS","Block2","ST",502.889290019112,-0.437646883345071
"9693",9,"TDS","LCS","Block2","ST",184.602012719258,-0.828927186622532
"9694",1,"NO3","ISCO","Block2","ST",-0.171143903065963,-1.78603209189205
"9695",2,"NO2","ISCO","Block2","ST",-0.0173863181625964,-2.15773407477093
"9696",3,"TKN","ISCO","Block2","ST",-0.173747824786542,-1.6451610517717
"9697",4,"pH","ISCO","Block2","ST",-0.714089984828714,-2.05670793289123
"9698",5,"TP","ISCO","Block2","ST",-0.0741747446664179,-1.93813152071295
"9699",6,"OP","ISCO","Block2","ST",-0.0246861110176275,-1.84336910799318
"9700",7,"EC","ISCO","Block2","ST",-0.02784866130045,-2.24823838472326
"9701",8,"TSS","ISCO","Block2","ST",-46.2060475875473,-1.68823859487637
"9702",9,"TDS","ISCO","Block2","ST",-116.211696960112,-2.34208721329425
"9703",1,"NO3","GB","Block2","ST",6.61721813345988,0.304937530845583
"9704",2,"NO2","GB","Block2","ST",0.0958550621776584,0.647705746772808
"9705",3,"TKN","GB","Block2","ST",5.16682135403711,0.75989195951799
"9706",4,"pH","GB","Block2","ST",5.63751565864329,0.270143941707495
"9707",5,"TP","GB","Block2","ST",0.533853879525827,-0.0800784485175774
"9708",6,"OP","GB","Block2","ST",0.214101551811132,0.0487172523049674
"9709",7,"EC","GB","Block2","ST",0.120276021573359,0.260177621448079
"9710",8,"TSS","GB","Block2","ST",666.356520815517,-0.0653422033745395
"9711",9,"TDS","GB","Block2","ST",403.016404483035,0.269745899850257
"9712",1,"NO3","GBH","Block2","ST",3.83110327918552,-0.553249097150948
"9713",2,"NO2","GBH","Block2","ST",0.065284110064901,-0.109658444496669
"9714",3,"TKN","GBH","Block2","ST",2.87914325812226,-0.270332892780127
"9715",4,"pH","GBH","Block2","ST",4.12744323048964,-0.283057100274774
"9716",5,"TP","GBH","Block2","ST",0.406398637925696,-0.469564393422122
"9717",6,"OP","GBH","Block2","ST",0.159948059912725,-0.380379804761049
"9718",7,"EC","GBH","Block2","ST",0.0921448902534056,-0.216208749179936
"9719",8,"TSS","GBH","Block2","ST",629.195690205864,-0.1499778277756
"9720",9,"TDS","GBH","Block2","ST",293.350950451795,-0.281895784046897
"9721",1,"NO3","LCS","Block1","CT",6.3536290004232,0.223746093633208
"9722",2,"NO2","LCS","Block1","CT",0.102362769266504,0.808927559498277
"9723",3,"TKN","LCS","Block1","CT",4.77524326190256,0.583550068212183
"9724",4,"pH","LCS","Block1","CT",6.25202703295017,0.495264489727946
"9725",5,"TP","LCS","Block1","CT",0.707580705960946,0.450807188666609
"9726",6,"OP","LCS","Block1","CT",0.295639987111709,0.694804907942816
"9727",7,"EC","LCS","Block1","CT",0.117033427673575,0.205265946486648
"9728",8,"TSS","LCS","Block1","CT",650.537014048705,-0.101371910218018
"9729",9,"TDS","LCS","Block1","CT",403.200503164255,0.270671957261943
"9730",1,"NO3","ISCO","Block1","CT",4.85826650997876,-0.236859502485061
"9731",2,"NO2","ISCO","Block1","CT",0.0480120610034125,-0.53755586230598
"9732",3,"TKN","ISCO","Block1","CT",3.17416856149284,-0.137472242441288
"9733",4,"pH","ISCO","Block1","CT",3.45653128839353,-0.528839473706832
"9734",5,"TP","ISCO","Block1","CT",0.525573131815594,-0.105383291268219
"9735",6,"OP","ISCO","Block1","CT",0.206100914046593,-0.0146775538112339
"9736",7,"EC","ISCO","Block1","CT",0.078328959379438,-0.450174496630289
"9737",8,"TSS","ISCO","Block1","CT",248.121149663076,-1.01789388759069
"9738",9,"TDS","ISCO","Block1","CT",238.313946733698,-0.558744183352806
"9739",1,"NO3","GB","Block1","CT",9.83291808725545,1.29544612232114
"9740",2,"NO2","GB","Block1","CT",0.124242896385112,1.35098541621589
"9741",3,"TKN","GB","Block1","CT",6.16757736124733,1.21056887580079
"9742",4,"pH","GB","Block1","CT",9.88608569991479,1.82656820980684
"9743",5,"TP","GB","Block1","CT",1.23390300222765,2.05917679600614
"9744",6,"OP","GB","Block1","CT",0.432084521170444,1.77595306598189
"9745",7,"EC","GB","Block1","CT",0.216616085069855,1.89164749278646
"9746",8,"TSS","GB","Block1","CT",1248.09071658369,1.25958611729379
"9747",9,"TDS","GB","Block1","CT",690.840529495717,1.7175654195961
"9748",1,"NO3","GBH","Block1","CT",8.35125961434876,0.839061674725401
"9749",2,"NO2","GBH","Block1","CT",0.11828198840798,1.20330999437489
"9750",3,"TKN","GBH","Block1","CT",8.23013959426272,2.13941584760965
"9751",4,"pH","GBH","Block1","CT",8.42921054260277,1.29285549508062
"9752",5,"TP","GBH","Block1","CT",0.973202470923884,1.26251130389145
"9753",6,"OP","GBH","Block1","CT",0.433815993169452,1.7896727636989
"9754",7,"EC","GBH","Block1","CT",0.198244239272269,1.5805296482282
"9755",8,"TSS","GBH","Block1","CT",1212.03957934865,1.17747787428097
"9756",9,"TDS","GBH","Block1","CT",646.079020579868,1.49240505008646
"9757",1,"NO3","LCS","Block2","CT",4.88225917678919,-0.229469216404392
"9758",2,"NO2","LCS","Block2","CT",0.048492102750143,-0.525663317122987
"9759",3,"TKN","LCS","Block2","CT",3.39896374929295,-0.0362387736406524
"9760",4,"pH","LCS","Block2","CT",4.84421301862226,-0.0204751298581663
"9761",5,"TP","LCS","Block2","CT",0.668015283507951,0.329900619770849
"9762",6,"OP","LCS","Block2","CT",0.258591380614972,0.401242157714811
"9763",7,"EC","LCS","Block2","CT",0.110049398051066,0.086994964549068
"9764",8,"TSS","LCS","Block2","CT",806.599823862239,0.254068835794838
"9765",9,"TDS","LCS","Block2","CT",371.295312334363,0.110181734065054
"9766",1,"NO3","ISCO","Block2","CT",2.54549704495854,-0.949245004279451
"9767",2,"NO2","ISCO","Block2","CT",0.0290539249623289,-1.007224367159
"9768",3,"TKN","ISCO","Block2","CT",1.05196677842295,-1.09317707801854
"9769",4,"pH","ISCO","Block2","CT",2.08154124316126,-1.03255433635602
"9770",5,"TP","ISCO","Block2","CT",0.218790987692551,-1.04286794692857
"9771",6,"OP","ISCO","Block2","CT",0.0704440004485131,-1.08958482857751
"9772",7,"EC","ISCO","Block2","CT",0.0484337886872671,-0.956433974906108
"9773",8,"TSS","ISCO","Block2","CT",388.216405833078,-0.69882003248438
"9774",9,"TDS","ISCO","Block2","CT",272.430100861539,-0.387132321828797
"9775",1,"NO3","GB","Block2","CT",10.1068292738794,1.37981698637891
"9776",2,"NO2","GB","Block2","CT",0.123801205122345,1.34004296519955
"9777",3,"TKN","GB","Block2","CT",6.39127992722327,1.31131029715846
"9778",4,"pH","GB","Block2","CT",8.27325650293036,1.23572317768999
"9779",5,"TP","GB","Block2","CT",0.945533402027869,1.17795837920748
"9780",6,"OP","GB","Block2","CT",0.325881770972515,0.934432307768532
"9781",7,"EC","GB","Block2","CT",0.169322511776154,1.0907549343192
"9782",8,"TSS","GB","Block2","CT",894.419036928929,0.454081424597909
"9783",9,"TDS","GB","Block2","CT",640.190824300573,1.46278611001713
"9784",1,"NO3","GBH","Block2","CT",8.53906040756167,0.896908582657139
"9785",2,"NO2","GBH","Block2","CT",0.0997261462767705,0.743607911260405
"9786",3,"TKN","GBH","Block2","CT",3.24556329351408,-0.105320591654937
"9787",4,"pH","GBH","Block2","CT",6.9630673133908,0.755747508090225
"9788",5,"TP","GBH","Block2","CT",0.838598309586089,0.851179229128973
"9789",6,"OP","GBH","Block2","CT",0.310199373832101,0.810169398308952
"9790",7,"EC","GBH","Block2","CT",0.140181713454406,0.597270367637254
"9791",8,"TSS","GBH","Block2","CT",1222.00784436438,1.20018108946643
"9792",9,"TDS","GBH","Block2","CT",415.504726648311,0.332564944636597
"9793",1,"NO3","LCS","Block1","MT",5.71559550468001,0.0272172917352355
"9794",2,"NO2","LCS","Block1","MT",0.0662910668662433,-0.0847121156849581
"9795",3,"TKN","LCS","Block1","MT",2.6823090028414,-0.358974534248849
"9796",4,"pH","LCS","Block1","MT",4.74587200316328,-0.0565014496606005
"9797",5,"TP","LCS","Block1","MT",0.628345183932435,0.208674171775072
"9798",6,"OP","LCS","Block1","MT",0.184162995622374,-0.188507456629813
"9799",7,"EC","LCS","Block1","MT",0.0969570625990363,-0.134717063243174
"9800",8,"TSS","LCS","Block1","MT",414.305163945942,-0.639401599244169
"9801",9,"TDS","LCS","Block1","MT",418.090232889964,0.345570617475611
"9802",1,"NO3","ISCO","Block1","MT",2.95638799003344,-0.822681264781362
"9803",2,"NO2","ISCO","Block1","MT",0.033083541912101,-0.907394712818062
"9804",3,"TKN","ISCO","Block1","MT",1.6310433210896,-0.832397798493429
"9805",4,"pH","ISCO","Block1","MT",2.06775102684862,-1.03760625432438
"9806",5,"TP","ISCO","Block1","MT",0.213836979908032,-1.05800672332406
"9807",6,"OP","ISCO","Block1","MT",0.139256722729568,-0.544332148013622
"9808",7,"EC","ISCO","Block1","MT",0.0368263155031538,-1.15300061701693
"9809",8,"TSS","ISCO","Block1","MT",699.537255967155,0.0102285573316437
"9810",9,"TDS","ISCO","Block1","MT",108.755103535764,-1.2104540500271
"9811",1,"NO3","GB","Block1","MT",10.9955807013969,1.65357260328689
"9812",2,"NO2","GB","Block1","MT",0.114279705111865,1.10415750345431
"9813",3,"TKN","GB","Block1","MT",6.51228641117813,1.36580392861916
"9814",4,"pH","GB","Block1","MT",8.29797692618617,1.24477927569456
"9815",5,"TP","GB","Block1","MT",0.913205645898182,1.07916913770796
"9816",6,"OP","GB","Block1","MT",0.303273256540877,0.75528879057023
"9817",7,"EC","GB","Block1","MT",0.177892660902216,1.23588604161347
"9818",8,"TSS","GB","Block1","MT",1320.92683908441,1.42547397840095
"9819",9,"TDS","GB","Block1","MT",668.688154737773,1.60613403564987
"9820",1,"NO3","GBH","Block1","MT",6.34557688386496,0.221265858926893
"9821",2,"NO2","GBH","Block1","MT",0.108362183287728,0.957556929349632
"9822",3,"TKN","GBH","Block1","MT",6.26835510744189,1.2559527691351
"9823",4,"pH","GBH","Block1","MT",7.0100818788503,0.772970858517423
"9824",5,"TP","GBH","Block1","MT",0.734625274527663,0.533451724979918
"9825",6,"OP","GBH","Block1","MT",0.337091240191901,1.02325299291169
"9826",7,"EC","GBH","Block1","MT",0.159714421266469,0.928046818726007
"9827",8,"TSS","GBH","Block1","MT",1064.0899670045,0.840515335629063
"9828",9,"TDS","GBH","Block1","MT",541.810242289113,0.967909848362994
"9829",1,"NO3","LCS","Block2","MT",3.53432310079031,-0.644664129866652
"9830",2,"NO2","LCS","Block2","MT",0.070958127951816,0.0309095676581978
"9831",3,"TKN","LCS","Block2","MT",0.820844910924295,-1.19725968134978
"9832",4,"pH","LCS","Block2","MT",3.46759949936155,-0.524784737174841
"9833",5,"TP","LCS","Block2","MT",0.359587413113123,-0.612613152338327
"9834",6,"OP","LCS","Block2","MT",0.0906456442647053,-0.929512678000667
"9835",7,"EC","LCS","Block2","MT",0.078157494797679,-0.453078161927869
"9836",8,"TSS","LCS","Block2","MT",295.571837923882,-0.909822604916777
"9837",9,"TDS","LCS","Block2","MT",266.433719874643,-0.417295455097347
"9838",1,"NO3","ISCO","Block2","MT",0.898289727924685,-1.4566222543048
"9839",2,"NO2","ISCO","Block2","MT",0.00904828351897543,-1.50284375109862
"9840",3,"TKN","ISCO","Block2","MT",-0.226774628675289,-1.66904095484971
"9841",4,"pH","ISCO","Block2","MT",0.715838619005274,-1.53286683834956
"9842",5,"TP","ISCO","Block2","MT",0.106740323773284,-1.38527959015229
"9843",6,"OP","ISCO","Block2","MT",0.0389037391527428,-1.33950099883109
"9844",7,"EC","ISCO","Block2","MT",0.016340577793837,-1.49991614366184
"9845",8,"TSS","ISCO","Block2","MT",128.550169639604,-1.2902226915627
"9846",9,"TDS","ISCO","Block2","MT",48.1127032789401,-1.51549884365655
"9847",1,"NO3","GB","Block2","MT",6.66166062960913,0.318626828632985
"9848",2,"NO2","GB","Block2","MT",0.0817206122029406,0.297539149584171
"9849",3,"TKN","GB","Block2","MT",5.86479708857238,1.0742158800483
"9850",4,"pH","GB","Block2","MT",6.92887285974731,0.743220686837869
"9851",5,"TP","GB","Block2","MT",0.775369277083552,0.657959874942559
"9852",6,"OP","GB","Block2","MT",0.28616038562665,0.619691208774008
"9853",7,"EC","GB","Block2","MT",0.166936198847916,1.05034394116943
"9854",8,"TSS","GB","Block2","MT",1280.39090567679,1.33315139092514
"9855",9,"TDS","GB","Block2","MT",487.289548795485,0.693658604598502
"9856",1,"NO3","GBH","Block2","MT",6.06861418471617,0.135955059733291
"9857",2,"NO2","GBH","Block2","MT",0.0667638366366202,-0.0729997263070447
"9858",3,"TKN","GBH","Block2","MT",4.846369266999,0.615580701466871
"9859",4,"pH","GBH","Block2","MT",5.35423957311069,0.166368372560194
"9860",5,"TP","GBH","Block2","MT",0.603802462584631,0.133674941498863
"9861",6,"OP","GBH","Block2","MT",0.248803703666935,0.323687355121568
"9862",7,"EC","GBH","Block2","MT",0.110933257859451,0.101962679905828
"9863",8,"TSS","GBH","Block2","MT",1047.26323415992,0.802191621719385
"9864",9,"TDS","GBH","Block2","MT",409.897540565939,0.304359548509543
"9865",1,"NO3","LCS","Block1","ST",5.84777826960043,0.0679325842624899
"9866",2,"NO2","LCS","Block1","ST",0.0803496327385304,0.263574530180748
"9867",3,"TKN","LCS","Block1","ST",2.14567259850865,-0.600641472171083
"9868",4,"pH","LCS","Block1","ST",3.42006291307061,-0.54219932509668
"9869",5,"TP","LCS","Block1","ST",0.627882969958973,0.207261708513919
"9870",6,"OP","LCS","Block1","ST",0.0461658995221338,-1.28195768014182
"9871",7,"EC","LCS","Block1","ST",0.0778338132023574,-0.458559544765998
"9872",8,"TSS","LCS","Block1","ST",611.144293163077,-0.191090774794358
"9873",9,"TDS","LCS","Block1","ST",338.307350651116,-0.0557550679300141
"9874",1,"NO3","ISCO","Block1","ST",0.0927024650708115,-1.70476142042887
"9875",2,"NO2","ISCO","Block1","ST",-0.000719140560964115,-1.74482173110411
"9876",3,"TKN","ISCO","Block1","ST",0.626155216048988,-1.28493554908006
"9877",4,"pH","ISCO","Block1","ST",0.778024172921999,-1.51008573687283
"9878",5,"TP","ISCO","Block1","ST",0.216720624310043,-1.04919469683864
"9879",6,"OP","ISCO","Block1","ST",0.108463161521848,-0.788331676531626
